
Gene_ID	error	StartBad	StopBad	frameshifts	splicesites	length	product	errorStill	StartStillBad	StopStillBad	frameshiftsStill	JoinExons	PossiblePseudo	CorrectionLog	
Rv2245	1	1	0	0	0	0	3-OXOACYL-[ACYL-CARRIER PROTEIN] SYNTHASE 1 KASA	0	0	0	0	0	0	 // Corrected Start	
Rv2246	1	1	0	0	0	0	3-OXOACYL-[ACYL-CARRIER PROTEIN] SYNTHASE 2 KASB	0	0	0	0	0	0	 // Corrected Start	
Rv2249c	1	1	0	0	0	0	PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE	0	0	0	0	0	0	 // Corrected Start	
Rv2250A	2	0	1	0	0	1	POSSIBLE FLAVOPROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv2251	1	0	0	8	0	0	POSSIBLE FLAVOPROTEIN"	0	0	0	0	0	0	0	
Rv2254c	1	1	0	0	0	0	Probable integral membrane protein"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2255c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv2256c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2261c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2262c	2	0	1	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv2265	1	1	0	0	0	0	Possible conserved integral membrane protein"	0	0	0	0	0	0	 // Corrected Start	
Rv2269c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2272	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN"	1	1	0	0	0	0	0	
Rv2273	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv2277c	1	1	0	0	0	0	Possible glycerolphosphodiesterase"	0	0	0	0	0	0	 // Corrected Start	
Rv2278	2	1	1	0	0	0	PROBABLE TRANSPOSASE"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Stop	
Rv2279	3	1	1	1	0	0	PROBABLE TRANSPOSASE"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2280	3	1	1	1	0	0	Probable dehydrogenase"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2281	3	1	1	6	0	0	Putative phosphate-transport permease PitB"	0	0	0	4	0	0	 // Corrected Start // Corrected Stop	
Rv2282c	4	1	1	10	0	1	Probable transcription regulator (lysR family)"	0	0	0	5	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2283	4	1	1	2	0	1	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Stop	
Rv2284	2	1	1	0	0	0	Probable esterase LipM"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2285	4	1	1	3	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	2	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2286c	4	1	1	2	0	1	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Stop	
Rv2287	4	1	1	7	0	1	Probable conserved integral membrane transport	0	0	0	6	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2288	2	1	1	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2289	3	1	1	1	0	0	Probable CDP-diacylglycerol pyrophosphatase Cdh	1	1	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Stop	
Rv2290	1	1	0	0	0	0	Probable conserved lipoprotein lppO"	0	0	0	0	0	0	 // Corrected Start	
Rv2291	1	1	0	0	0	0	Probable thiosulfate sulfurtransferase SseB"	0	0	0	0	0	0	 // Corrected Start	
Rv2292c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2293c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2294	1	1	0	0	0	0	Probable aminotransferase"	0	0	0	0	0	0	 // Corrected Start	
Rv2301	1	1	0	0	0	0	PROBABLE CUTINASE CUT2"	0	0	0	0	0	0	 // Corrected Start	
Rv2306B	1	1	0	0	0	0	POSSIBLE CONSERVED MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2307A	1	1	0	0	0	0	HYPOTHETICAL GLYCINE RICH PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2307B	1	1	0	0	0	0	HYPOTHETICAL GLYCINE RICH PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2309A	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2309c	1	1	0	0	0	0	POSSIBLE INTEGRASE (FRAGMENT)"	1	1	0	0	0	0	0	
Rv2310	1	1	0	0	0	0	POSSIBLE EXCISIONASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2311	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2313c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2315c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2318	1	1	0	0	0	0	PROBABLE PERIPLASMIC SUGAR-BINDING LIPOPROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv2319c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2320c	1	1	0	0	0	0	PROBABLE CATIONIC AMINO ACID TRANSPORT INTEGRAL	0	0	0	0	0	0	 // Corrected Start	
Rv2330c	1	1	0	0	0	0	PROBABLE LIPOPROTEIN LPPP"	1	1	0	0	0	0	0	
Rv2331	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2342	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2344c	1	1	0	0	0	0	PROBABLE DEOXYGUANOSINE TRIPHOSPHATE	0	0	0	0	0	0	 // Corrected Start	
Rv2348c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2353c	4	1	1	9	0	1	PPE FAMILY PROTEIN"	0	0	0	1	0	0	 // Corrected Start // Corrected Stop	
Rv2354	3	1	1	2	0	0	PROBABLE TRANSPOSASE"	1	1	0	0	0	0	 // Corrected Stop	
Rv2355	4	1	1	5	0	1	PROBABLE TRANSPOSASE"	1	1	0	4	0	0	 // Modell shifted 1 base(s) // Corrected Stop	
Rv2356c	1	1	0	0	0	0	PPE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2357c	1	1	0	0	0	0	PROBABLE GLYCYL-tRNA SYNTHETASE GLYS	0	0	0	0	0	0	 // Corrected Start	
Rv2360c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2361c	1	1	0	0	0	0	LONG (C50) CHAIN Z-ISOPRENYL DIPHOSPHATE	0	0	0	0	0	0	 // Corrected Start	
Rv2363	1	1	0	0	0	0	PROBABLE AMIDASE AMIA2 (AMINOHYDROLASE)"	1	1	0	0	0	0	0	
Rv2366c	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2367c	1	1	0	0	0	0	UNKNOWN"	0	0	0	0	0	0	 // Corrected Start	
Rv2368c	1	1	0	0	0	0	PROBABLE PHOH-LIKE PROTEIN PHOH1 (PHOSPHATE	0	0	0	0	0	0	 // Corrected Start	
Rv2369c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2370c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2373c	1	1	0	0	0	0	PROBABLE CHAPERONE PROTEIN DNAJ2"	0	0	0	0	0	0	 // Corrected Start	
Rv2377c	1	1	0	0	0	0	PUTATIVE CONSERVED PROTEIN MBTH"	1	1	0	0	0	0	0	
Rv2383c	1	1	0	0	0	0	PHENYLOXAZOLINE SYNTHASE MBTB (PHENYLOXAZOLINE	0	0	0	0	0	0	 // Corrected Start	
Rv2386c	1	1	0	0	0	0	PUTATIVE ISOCHORISMATE SYNTHASE MBTI"	0	0	0	0	0	0	 // Corrected Start	
Rv2387	3	1	1	4	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	2	0	0	 // Corrected Start // Corrected Stop	
Rv2388c	3	1	1	3	0	0	PROBABLE OXYGEN-INDEPENDENT COPROPORPHYRINOGEN	0	0	0	1	0	0	 // Corrected Start // Corrected Stop	
Rv2389c	2	1	1	0	0	0	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFD"	1	1	0	0	0	0	 // Corrected Stop	
Rv2390c	2	0	1	1	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv2393	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2394	1	1	0	0	0	0	PROBABLE GAMMA-GLUTAMYLTRANSPEPTIDASE PRECURSOR	0	0	0	0	0	0	 // Corrected Start	
Rv2401	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2401A	1	1	0	0	0	0	POSSIBLE CONSERVED MEMBRANE PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2403c	1	1	0	0	0	0	PROBABLE CONSERVED LIPOPROTEIN LPPR"	0	0	0	0	0	0	 // Corrected Start	
Rv2404c	1	1	0	0	0	0	PROBABLE GTP-BINDING PROTEIN LEPA (GTP-BINDING	0	0	0	0	0	0	 // Corrected Start	
Rv2405	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2408	1	1	0	0	0	0	POSSIBLE PE FAMILY-RELATED PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2412	1	1	0	0	0	0	PROBABLE 30S RIBOSOMAL PROTEIN S20 RPST"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv2413c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2416c	1	1	0	0	0	0	ENHANCED INTRACELLULAR SURVIVAL PROTEIN EIS"	0	0	0	0	0	0	 // Corrected Start	
Rv2417c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2423	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2424c	1	1	0	0	0	0	PROBABLE TRANSPOSASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2425c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2426c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2427Ac	4	1	1	5	0	1	Not Set	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2433c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2435c	1	1	0	0	0	0	PROBABLE CYCLASE (ADENYLYL-OR	0	0	0	0	0	0	 // Corrected Start	
Rv2437	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2438A	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2440c	1	1	0	0	0	0	PROBABLE GTP1/OBG-FAMILY GTP-BINDING PROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv2444c	1	1	0	0	0	0	POSSIBLE RIBONUCLEASE E RNE"	0	0	0	0	0	0	 // Corrected Start	
Rv2445c	1	1	0	0	0	0	PROBABLE NUCLEOSIDE DIPHOSPHATE KINASE NDKA	1	1	0	0	0	0	0	
Rv2449c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2450c	1	1	0	0	0	0	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFE"	0	0	0	0	0	0	 // Corrected Start	
Rv2451	1	1	0	0	0	0	HYPOTHETICAL PROLINE AND SERINE RICH PROTEIN"	1	1	0	0	0	0	0	
Rv2452c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2453c	1	1	0	0	0	0	PROBABLE MOLYBDOPTERIN-GUANINE DINUCLEOTIDE	0	0	0	0	0	0	 // Corrected Start	
Rv2455c	1	1	0	0	0	0	PROBABLE OXIDOREDUCTASE (ALPHA SUBUNIT)"	0	0	0	0	0	0	 // Corrected Start	
Rv2458	1	1	0	0	0	0	PROBABLE HOMOCYSTEINE S-METHYLTRANSFERASE MMUM	0	0	0	0	0	0	 // Corrected Start	
Rv2460c	1	1	0	0	0	0	PROBABLE ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC	0	0	0	0	0	0	 // Corrected Start	
Rv2461c	1	1	0	0	0	0	PROBABLE ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC	0	0	0	0	0	0	 // Corrected Start	
Rv2462c	1	1	0	0	0	0	PROBABLE TRIGGER FACTOR (TF) PROTEIN TIG"	0	0	0	0	0	0	 // Corrected Start	
Rv2464c	1	1	0	0	0	0	POSSIBLE DNA GLYCOSYLASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2467	1	1	0	0	0	0	PROBABLE AMINOPEPTIDASE N PEPN (LYSYL	0	0	0	0	0	0	 // Corrected Start	
Rv2473	1	1	0	0	0	0	POSSIBLE ALANINE AND PROLINE RICH MEMBRANE	0	0	0	0	0	0	 // Corrected Start	
Rv2474c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2475c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2478c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2479c	3	1	1	11	0	0	PROBABLE TRANSPOSASE"	0	0	0	1	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2480c	2	1	1	0	0	0	POSSIBLE TRANSPOSASE"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2481c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2482c	1	1	0	0	0	0	PROBABLE GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE	0	0	0	0	0	0	 // Corrected Start	
Rv2487c	2	1	0	10	0	0	PE-PGRS FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2489c	1	1	0	0	0	0	HYPOTHETICAL ALANINE RICH PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv2490c	1	0	0	63	0	0	PE-PGRS FAMILY PROTEIN"	0	0	0	0	0	0	0	
Rv2493	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2494	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2499c	1	1	0	0	0	0	POSSIBLE OXIDASE REGULATORY-RELATED PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2502c	1	1	0	0	0	0	PROBABLE ACETYL-/PROPIONYL-CoA CARBOXYLASE (BETA	0	0	0	0	0	0	 // Corrected Start	
Rv2505c	1	1	0	0	0	0	PROBABLE FATTY-ACID-CoA LIGASE FADD35	0	0	0	0	0	0	 // Corrected Start	
Rv2506	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	1	1	0	0	0	0	0	
Rv2511	1	1	0	0	0	0	OLIGORIBONUCLEASE ORN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2513	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2514c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2515c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2516c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2517c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2519	1	1	0	0	0	0	PE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2520c	1	1	0	0	0	0	POSSIBLE CONSERVED MEMBRANE PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv2521	1	1	0	0	0	0	PROBABLE BACTERIOFERRITIN COMIGRATORY PROTEIN	1	1	0	0	0	0	0	
Rv2522c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2524c	1	1	0	0	0	0	PROBABLE FATTY ACID SYNTHASE FAS (FATTY ACID	0	0	0	0	0	0	 // Corrected Start	
Rv2529	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2530c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2534c	1	1	0	0	0	0	PROBABLE ELONGATION FACTOR P EFP"	0	0	0	0	0	0	 // Corrected Start	
Rv2535c	1	1	0	0	0	0	PROBABLE CYTOPLASMIC PEPTIDASE PEPQ"	0	0	0	0	0	0	 // Corrected Start	
Rv2540c	1	1	0	0	0	0	PROBABLE CHORISMATE SYNTHASE AROF	0	0	0	0	0	0	 // Corrected Start	
Rv2542	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2543	1	1	0	0	0	0	PROBABLE CONSERVED LIPOPROTEIN LPPA"	0	0	0	0	0	0	 // Corrected Start	
Rv2544	1	1	0	0	0	0	PROBABLE CONSERVED LIPOPROTEIN LPPB"	0	0	0	0	0	0	 // Corrected Start	
Rv2545	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2548	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2554c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2555c	1	1	0	0	0	0	PROBABLE ALANYL-TRNA SYNTHETASE ALAS	0	0	0	0	0	0	 // Corrected Start	
Rv2556c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2557	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2558	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2561	2	0	1	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv2562	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2566	1	1	0	0	0	0	LONG CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2569c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2570	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv2572c	1	1	0	0	0	0	PROBABLE ASPARTYL-TRNA SYNTHETASE ASPS	0	0	0	0	0	0	 // Corrected Start	
Rv2573	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2576c	1	1	0	0	0	0	POSSIBLE CONSERVED MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2577	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2580c	1	1	0	0	0	0	PROBABLE HISTIDYL-TRNA SYNTHETASE HISS	0	0	0	0	0	0	 // Corrected Start	
Rv2581c	1	1	0	0	0	0	POSIBLE GLYOXALASE II (HYDROXYACYLGLUTATHIONE	0	0	0	0	0	0	 // Corrected Start	
Rv2583c	1	1	0	0	0	0	PROBABLE GTP PYROPHOSPHOKINASE RELA (ATP:GTP	0	0	0	0	0	0	 // Corrected Start	
Rv2584c	1	1	0	0	0	0	ADENINE PHOSPHORIBOSYLTRANSFERASE APT (APRT)	1	1	0	0	0	0	0	
Rv2585c	1	1	0	0	0	0	POSSIBLE CONSERVED LIPOPROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2587c	1	1	0	0	0	0	PROBABLE PROTEIN-EXPORT MEMBRANE PROTEIN SECD"	0	0	0	0	0	0	 // Corrected Start	
Rv2589	1	1	0	0	0	0	4-AMINOBUTYRATE AMINOTRANSFERASE GABT	0	0	0	0	0	0	 // Corrected Start	
Rv2594c	1	1	0	0	0	0	PROBABLE CROSSOVER JUNCTION	0	0	0	0	0	0	 // Corrected Start	
Rv2596	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2597	1	1	0	0	0	0	PROBABLE MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2598	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2600	1	1	0	0	0	0	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2604c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2605c	1	1	0	0	0	0	PROBABLE ACYL-CoA THIOESTERASE II TESB2 (TEII)"	0	0	0	0	0	0	 // Corrected Start	
Rv2611c	1	1	0	0	0	0	PROBABLE ACYLTRANSFERASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2613c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2614A	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2616	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2618	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2620c	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2633c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2636	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2645	4	1	1	5	0	1	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start // Corrected Stop	
Rv2646	3	1	1	9	0	0	PROBABLE INTEGRASE"	0	0	0	1	0	0	 // Corrected Start // Corrected Stop	
Rv2647	3	1	1	2	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Stop	
Rv2648	3	1	1	0	0	1	PROBABLE TRANSPOSASE FOR INSERTION SEQUENCE	1	1	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Stop	
Rv2649	4	1	1	2	0	1	PROBABLE TRANSPOSASE FOR INSERTION SEQUENCE	0	0	0	1	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2651c	1	1	0	0	0	0	POSSIBLE phiRv2 PROPHAGE PROTEASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2652c	1	1	0	0	0	0	PROBABLE phiRv2 PROPHAGE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2653c	1	1	0	0	0	0	POSSIBLE phiRv2 PROPHAGE PROTEIN"	1	1	0	0	0	0	0	
Rv2659c	1	1	0	0	0	0	PROBABLE phiRv2 PROPHAGE INTEGRASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2660c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2663	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2664	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2669	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2673	1	1	0	0	0	0	POSSIBLE CONSERVED INTEGRAL MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2674	3	1	1	2	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	1	0	0	 // No unique shift for model found... MANUAL check // Corrected Start // Corrected Stop	
Rv2675c	3	1	1	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2676c	3	1	1	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2677c	3	1	1	0	0	1	PROBABLE PROTOPORPHYRINOGEN OXIDASE HEMY	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2678c	3	1	1	0	0	1	PROBABLE UROPORPHYRINOGEN DECARBOXYLASE HEME	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2679	4	1	1	1	0	1	PROBABLE ENOYL-CoA HYDRATASE ECHA15 (ENOYL	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2680	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start	
Rv2684	1	1	0	0	0	0	PROBABLE ARSENIC-TRANSPORT INTEGRAL MEMBRANE	0	0	0	0	0	0	 // Corrected Start	
Rv2686c	1	1	0	0	0	0	PROBABLE ANTIBIOTIC-TRANSPORT INTEGRAL MEMBRANE	0	0	0	0	0	0	 // Corrected Start	
Rv2689c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL ALANINE AND VALINE AND	0	0	0	0	0	0	 // Corrected Start	
Rv2690c	1	1	0	0	0	0	PROBABLE CONSERVED INTEGRAL MEMBRANE ALANINE AND	0	0	0	0	0	0	 // Corrected Start	
